Date;Close;High;Low;Open;Log_Returns
02/19/2025;4842.63;4842.63;4842.3;4842.47;-0.01249535298494206
02/18/2025;4745.9;4745.9;4744.15;4744.15;-0.020176874159724578
02/14/2025;4822.43;4905.47;4776.55;4841.42;0.015996862982965817
02/13/2025;4850.27;4850.85;4850.27;4850.85;0.005756423103460623
2/12/2025;4901.09;4901.09;4897.09;4897.09;0.01042325585510499
2/11/2025;4787.74;4789.38;4787.74;4789.38;-0.023399145559493906
2/10/2025;4897.15;4898.33;4897.15;4898.33;0.02259491945105799
2/07/2025;4773.35;5007.17;4740.21;4993.27;-0.02560503877122535
2/06/2025;4811.55;4811.55;4810.41;4810.41;0.007970913051636842
2/05/2025;4868.28;4869.8;4868.28;4869.8;0.011721414429198542
2/04/2025;4929.69;4933.06;4929.69;4933.06;0.012535413793763335
2/03/2025;5108.69;5108.69;5106.72;5106.72;0.03566690551846852
01/31/2025;5312.22;5511.04;5275.45;5440.77;0.0390668157077054
01/30/2025;5406.26;5406.26;5405.85;5405.85;0.017547714428145855
01/29/2025;5374.25;5375.78;5374.25;5375.78;-0.005938512013216393
01/28/2025;5215.38;5322.64;5232.93;5244.46;-0.03000707686543859
01/27/2025;5247.26;5247.59;5245.86;5246.25;0.006094083073263197
01/24/2025;5444.89;5582.19;5351.42;5514.19;0.03697151855872563
01/23/2025;5405.37;5405.59;5404.13;5405.59;-0.0072846502782974555
01/22/2025;5401.06;5401.06;5398.83;5398.83;-0.0007976732794329353
01/21/2025;5505.9;5505.9;5505.25;5505.32;0.019225013947470865
01/17/2025;5371.15;5687.13;5204.69;5228.8;-0.024778206256855742
01/16/2025;5268.44;5268.44;5267.26;5267.26;-0.01930773474167948
01/15/2025;5227.38;5227.38;5224.88;5224.88;-0.007824107018367056
01/14/2025;5017.94;5017.94;5015.92;5015.92;-0.04089070561571327
01/13/2025;4885.51;4886.38;4885.51;4886.32;-0.026745809644216523
1/10/2025;4887.87;4943.02;4756.31;4872.3;0.00048294449737333644
1/08/2025;4775.57;4943.45;4707.74;4943.19;-0.02324328723473581
1/07/2025;5018.25;5019.13;5018.25;5018.81;0.04956792881269446
1/06/2025;5304.05;5304.69;5304.05;5304.69;0.05538941233789223
1/03/2025;5158.04;5192.01;5012.08;5072.63;-0.02791401731393082
1/02/2025;5040.25;5040.25;5039.37;5039.48;-0.023100978345176604
12/31/2024;4896.11;4919.65;4782.08;4828.27;-0.029014671749783748
12/30/2024;4750.1;4750.46;4749.2;4749.2;-0.030275341821374577
12/27/2024;4845.67;5007.0;4804.33;4949.84;0.019919852219157937
12/26/2024;4905.02;4905.04;4904.92;4905.04;0.012173647805297772
12/24/2024;5112.72;5136.44;5036.66;5073.81;0.041472381746939534
12/23/2024;4895.28;4895.28;4893.53;4893.99;-0.04346007665563407
12/20/2024;5049.4;5051.62;4682.74;4868.22;0.03099794877510308
12/19/2024;4998.73;5002.36;4997.26;5002.36;-0.010085544176752679
12/18/2024;5210.85;5210.85;5210.22;5210.22;0.04155911008019117
12/17/2024;5553.24;5553.92;5553.24;5553.92;0.0636385509558352
12/16/2024;5545.26;5545.26;5544.98;5544.98;-0.0014380324143222207
12/13/2024;5354.49;5387.78;5262.67;5320.21;-0.03500804752330246
12/12/2024;5274.29;5274.43;5272.18;5274.43;-0.015091388122316637
12/11/2024;5312.75;5313.52;5311.95;5311.95;0.007265518820111015
12/10/2024;5025.07;5029.44;5023.02;5029.44;-0.055670207770461236
12/09/2024;5153.99;5156.91;5153.99;5156.91;0.025331787791329483
12/06/2024;5339.08;5448.44;5191.35;5254.64;0.03528218149750341
12/05/2024;5237.16;5238.6;5234.44;5234.44;-0.01927398681189406
12/04/2024;5200.14;5200.14;5196.96;5196.96;-0.007093818371425321
12/03/2024;5137.18;5139.03;5137.18;5138.8;-0.012181257524077336
12/02/2024;5134.85;5135.19;5134.54;5134.54;-0.0004536591189785345
11/29/2024;5064.99;5131.05;4950.65;5043.31;-0.013698468293794046
11/27/2024;4965.3;5007.32;4896.12;4990.34;-0.01987844473256778
11/26/2024;4744.31;4744.95;4743.11;4744.95;-0.04552771337214889
11/25/2024;4862.2;4864.35;4862.2;4864.35;0.024545005122831424
11/22/2024;5021.93;5047.92;4933.52;4957.52;0.03232331158524675
11/21/2024;4976.47;4976.47;4974.43;4974.43;-0.009093517615751646
11/20/2024;4746.36;4746.36;4745.13;4746.16;-0.047342795865603415
11/19/2024;4627.46;4627.46;4626.01;4626.48;-0.025369887035114374
11/18/2024;4610.71;4610.71;4609.03;4609.03;-0.0036262632869724005
11/15/2024;4551.69;4571.77;4332.06;4497.61;-0.01288326559318307
11/14/2024;4368.22;4368.22;4363.51;4363.51;-0.04114298909714086
11/13/2024;4467.46;4473.08;4467.46;4473.08;0.0224644109832904
11/12/2024;4415.6;4416.02;4412.33;4412.33;-0.011676289295861618
11/11/2024;4483.82;4483.82;4079.15;4155.92;0.015331636512407133
11/08/2024;3873.72;3912.87;3820.46;3869.54;-0.14626007601832258
11/07/2024;3857.99;3858.76;3857.81;3858.76;-0.004068963192555174
11/06/2024;3792.22;3798.04;3792.22;3798.04;-0.017194722876090567
11/05/2024;3519.87;3519.87;3519.45;3519.57;-0.07452754247767097
11/04/2024;3345.88;3347.56;3345.88;3347.56;-0.05069431890618586
11/01/2024;3447.73;3566.21;3420.99;3499.68;0.029986305267208184
10/31/2024;3497.96;3497.96;3497.35;3497.35;0.014463897954404416
10/30/2024;3612.99;3612.99;3612.02;3612.02;0.0323557429534127
10/29/2024;3615.38;3615.38;3614.1;3614.1;0.0006612832732952719
10/28/2024;3498.72;3498.72;3498.44;3498.68;-0.032799780332086984
10/25/2024;3368.61;3459.74;3310.14;3427.07;-0.03789699094983953
10/24/2024;3430.18;3430.84;3430.18;3430.84;0.018112541564994204
10/23/2024;3357.19;3357.19;3356.07;3356.2;-0.021508423385634464
10/22/2024;3404.36;3404.36;3403.88;3403.88;0.013952648501601087
10/21/2024;3401.72;3403.52;3401.72;3403.52;-0.0007757769912792195
10/18/2024;3439.51;3472.5;3377.15;3402.33;0.011047833319319182
10/17/2024;3386.52;3386.52;3385.37;3385.37;-0.015526173921203592
10/16/2024;3413.71;3413.71;3412.9;3412.9;0.007996830959633314
10/15/2024;3371.21;3371.21;3370.91;3371.01;-0.012527946051277989
10/14/2024;3366.71;3366.71;3364.94;3364.94;-0.0013357239827897697
10/11/2024;3166.89;3205.81;3048.68;3111.6;-0.061185972616087325
10/10/2024;3055.41;3055.43;3055.29;3055.29;-0.035836243929289004
10/09/2024;3058.18;3058.69;3058.18;3058.6;0.0009061779378567798
10/08/2024;3148.64;3148.81;3148.64;3148.66;0.029150645800763618
10/07/2024;3154.49;3156.44;3154.49;3156.44;0.0018562211725631015
10/04/2024;3149.58;3160.32;3050.5;3116.86;-0.0015577241346763273
10/03/2024;3063.23;3064.41;3063.23;3063.76;-0.027799195801727367
10/02/2024;3071.78;3071.78;3070.68;3070.68;0.002787283324843856
10/01/2024;3114.85;3114.85;3114.04;3114.04;0.01392379884922729
09/30/2024;3252.02;3252.02;3249.0;3249.0;0.043095344741280184
09/27/2024;3375.01;3402.22;3312.25;3362.18;0.037121945554913285
09/26/2024;3331.86;3331.86;3329.15;3329.15;-0.012867580667923772
09/25/2024;3234.56;3234.56;3234.3;3234.51;-0.02963780027755995
09/24/2024;3290.22;3291.88;3290.19;3291.88;0.017061525504957323
09/23/2024;3244.8;3245.1;3244.8;3244.85;-0.013900716867867986
09/20/2024;3222.64;3239.29;3179.69;3235.16;-0.0068528155565093845
09/19/2024;3180.56;3180.56;3179.95;3179.95;-0.013143617501042322
09/18/2024;3136.58;3136.58;3135.24;3135.82;-0.013924247550321404
09/17/2024;3033.97;3034.88;3033.97;3034.8;-0.03326104142606189
09/16/2024;2955.51;2955.54;2955.51;2955.54;-0.026200768141927542
09/13/2024;3095.45;3096.51;2948.48;2957.01;0.0462620665684817
9/12/2024;2970.8;2971.19;2970.8;2971.19;-0.04110201455428702
9/11/2024;2945.65;2945.65;2942.17;2942.17;-0.00850177098999622
9/10/2024;2948.23;2948.23;2947.94;2948.16;0.0008754844566877928
9/09/2024;2907.41;2908.18;2907.41;2907.69;-0.01394233977631477
9/06/2024;2751.62;2930.03;2687.65;2920.62;-0.05507282136174646
9/05/2024;2889.89;2889.89;2889.55;2889.68;0.04902860997458177
9/04/2024;2993.02;2994.99;2993.02;2994.99;0.03506447199062242
9/03/2024;2963.26;2963.59;2962.22;2962.22;-0.00999289746198193
08/30/2024;3050.9;3058.03;2935.34;2952.55;0.029146615413555316
08/29/2024;3058.95;3058.95;3058.42;3058.95;0.002635090765916354
08/28/2024;3056.53;3056.53;3055.71;3056.35;-0.0007914342378087017
08/27/2024;3037.17;3038.0;3037.17;3038.0;-0.006354124797128688
08/26/2024;3260.53;3260.53;3260.24;3260.24;0.07096359806218412
08/23/2024;3339.36;3342.51;3147.84;3179.23;0.023889413009728418
08/22/2024;3149.88;3149.91;3149.72;3149.91;-0.058414814987499376
08/21/2024;3161.12;3161.12;3160.55;3160.55;0.0035620383091533375
08/20/2024;3074.93;3074.93;3074.43;3074.45;-0.02764425841122792
08/19/2024;3138.96;3138.96;3129.62;3129.62;0.02060939809513966
08/16/2024;3070.16;3103.18;2982.71;3017.66;-0.022161857361977615
08/15/2024;3000.04;3000.8;2999.24;2999.24;-0.02310405559233704
08/14/2024;3083.46;3083.81;3083.46;3083.81;0.027426721180945877
08/13/2024;3156.66;3156.66;3155.86;3156.62;0.023462163501728226
8/12/2024;3128.57;3129.04;3128.25;3128.25;-0.008938475449195725
8/09/2024;3147.07;3218.24;3088.61;3145.13;0.005895830095274814
8/08/2024;3211.07;3211.76;3210.45;3210.9;0.020132353690737168
8/07/2024;2850.01;2852.11;2849.35;2852.11;-0.11928171188571159
8/06/2024;2914.01;2915.38;2914.01;2915.38;0.02220763642978263
8/05/2024;2912.61;2912.61;2911.78;2911.78;-0.0004805530571556125
8/02/2024;3289.63;3491.39;3256.65;3450.23;0.12172551002791558
8/01/2024;3487.07;3487.8;3487.07;3487.8;0.058286745607808194
07/31/2024;3482.2;3484.81;3482.2;3484.81;-0.0013975641043231918
07/30/2024;3552.96;3552.96;3552.4;3552.4;0.020116780933402797
07/29/2024;3579.81;3580.18;3579.81;3580.08;0.0075286674947450585
07/26/2024;3636.05;3640.32;3513.92;3590.15;0.015588201217311679
07/25/2024;3518.07;3518.97;3518.07;3518.97;-0.032985383809279976
07/24/2024;3557.86;3557.86;3556.61;3556.61;0.0112466967346665
07/23/2024;3603.83;3603.83;3601.49;3601.49;0.012837928301033178
07/22/2024;3662.99;3664.78;3662.99;3664.78;0.016282584967980716
07/19/2024;3642.58;3669.34;3454.74;3513.64;-0.005587532006636825
07/18/2024;3480.06;3481.08;3479.99;3481.08;-0.04564268676652155
07/17/2024;3500.47;3500.47;3498.91;3499.58;0.00584771017707181
07/16/2024;3559.09;3559.99;3559.09;3559.67;0.016607649016433166
07/15/2024;3534.62;3535.04;3534.62;3535.04;-0.006899097104122354
7/12/2024;3161.78;3200.1;3089.67;3131.35;-0.11147063695728578
7/11/2024;3141.82;3142.1;3141.77;3142.1;-0.0063329103081385795
7/10/2024;3140.28;3140.28;3140.13;3140.23;-0.0004902819219204281
7/09/2024;3128.28;3129.13;3128.28;3129.08;-0.0038286351756842843
7/08/2024;3074.86;3075.09;3074.71;3074.71;-0.017223960976670824
7/05/2024;3073.62;3084.72;2976.38;2996.77;-0.00040335172817077
7/03/2024;3179.31;3310.67;3100.12;3303.21;0.033808172077624016
7/02/2024;3420.87;3420.87;3420.48;3420.48;0.07323071257260431
7/01/2024;3432.65;3461.44;3419.28;3440.69;0.003437652943539062
06/28/2024;3314.9;3429.66;3306.76;3383.52;-0.03490510036203514
06/27/2024;3390.61;3390.61;3390.37;3390.61;0.02258238893756171
06/26/2024;3329.34;3329.52;3329.31;3329.52;-0.018235760057572544
06/25/2024;3376.19;3376.19;3375.89;3376.13;0.013973768620629436
06/24/2024;3303.18;3303.48;3301.66;3301.66;-0.021862213934314537
06/21/2024;3491.37;3525.77;3438.05;3465.91;0.05540856849334143
06/20/2024;3507.97;3509.52;3507.97;3509.52;0.004743313262002899
06/18/2024;3534.62;3569.7;3502.45;3502.45;0.00756827451448985
06/17/2024;3574.09;3574.37;3573.57;3573.57;0.011104801182787777
06/14/2024;3555.81;3627.18;3489.98;3615.04;-0.0051277128861990755
06/13/2024;3591.69;3592.82;3591.69;3592.82;0.01003995841728754
6/12/2024;3676.26;3676.44;3676.26;3676.44;0.02327308722525692
6/11/2024;3615.4;3615.77;3615.4;3615.75;-0.016693431486960977
6/10/2024;3758.49;3758.7;3758.49;3758.7;0.038814781437338
6/07/2024;3765.95;3920.07;3690.36;3869.87;0.0019828724647304743
6/06/2024;3866.72;3866.72;3866.48;3866.65;0.02640644899184792
6/05/2024;3899.91;3899.91;3899.63;3899.63;0.008546873493714078
6/04/2024;3866.04;3866.95;3866.04;3866.95;-0.008722748602149442
6/03/2024;3770.37;3773.25;3770.37;3773.25;-0.025057587463836756
05/31/2024;3736.0;3811.18;3683.49;3794.76;-0.009157619513665172
05/30/2024;3756.52;3756.57;3756.51;3756.51;0.005477476551193892
05/29/2024;3739.13;3739.13;3738.75;3738.75;-0.004640032872508539
05/28/2024;3784.8;3784.8;3783.26;3783.26;0.012140081289519862
05/24/2024;3848.93;3908.68;3791.72;3792.81;0.016802142259471686
05/23/2024;3739.62;3739.62;3738.38;3738.38;-0.02881118560797156
05/22/2024;3791.95;3794.03;3791.91;3794.03;0.01389639666553405
05/21/2024;3844.61;3844.8;3844.53;3844.8;0.013791768732229322
05/20/2024;3858.57;3863.26;3858.57;3863.26;0.003624481131830675
05/17/2024;3503.7;3539.05;3394.69;3494.21;-0.09647709554540318
05/16/2024;3409.13;3409.59;3409.13;3409.59;-0.027362426191572732
05/15/2024;3463.13;3463.13;3462.75;3462.75;0.01571567764222602
05/14/2024;3245.22;3245.48;3244.98;3244.98;-0.06498965995300905
05/13/2024;3311.99;3311.99;3310.71;3310.71;0.020366072726647155
5/10/2024;3214.55;3362.13;3189.58;3341.51;-0.029861838197561753
5/09/2024;3335.32;3335.32;3334.54;3334.54;0.03688124779125225
5/08/2024;3260.76;3260.87;3260.71;3260.87;-0.02260832974580595
5/07/2024;3313.35;3313.35;3310.21;3310.34;0.01599946512613993
5/06/2024;3361.8;3361.8;3360.92;3360.92;0.014516782648348756
5/03/2024;3358.23;3375.38;3159.33;3252.26;-0.0010624953566715596
5/02/2024;3166.74;3167.42;3166.74;3167.42;-0.0587113818955029
5/01/2024;3128.97;3129.23;3128.68;3129.23;-0.01199879065190835
04/30/2024;3227.37;3227.37;3226.69;3227.28;0.030963687160769922
04/29/2024;3431.75;3431.75;3431.23;3431.23;0.06140277107578809
04/26/2024;3404.33;3449.42;3375.28;3406.99;-0.008022184366487049
04/25/2024;3428.24;3428.32;3428.05;3428.32;0.0069988591702974555
04/24/2024;3431.44;3431.44;3430.2;3430.2;0.0009329881954040859
04/23/2024;3531.5;3531.65;3531.44;3531.65;0.02874271171799364
04/22/2024;3541.94;3541.94;3540.8;3541.34;0.002951889768168518
04/19/2024;3413.62;3443.56;3365.8;3437.83;-0.03690128784324672
04/18/2024;3345.79;3345.79;3344.16;3344.16;-0.020070472702991515
04/17/2024;3250.71;3250.79;3250.65;3250.79;-0.02882940506790975
04/16/2024;3380.84;3381.14;3378.77;3378.77;0.039250765307969906
04/15/2024;3363.98;3363.98;3361.22;3361.22;-0.004999402539012637
4/12/2024;3559.4;3806.02;3447.51;3769.53;0.05646719454393044
4/11/2024;3772.49;3773.19;3772.49;3772.64;0.05814326956051119
4/10/2024;3779.64;3779.64;3777.99;3777.99;0.0018935061065634188
4/09/2024;3735.32;3735.32;3735.09;3735.09;-0.011795276048540982
4/08/2024;3885.83;3904.39;3845.04;3887.88;0.03950311226272329
4/05/2024;3622.57;3656.55;3549.27;3564.3;-0.0701528845175069
4/04/2024;3639.29;3640.2;3639.18;3640.2;0.004604888980406076
4/03/2024;3564.36;3564.39;3563.02;3563.02;-0.02080409306950814
4/02/2024;3503.66;3503.83;3501.08;3501.08;-0.017176378205627153
4/01/2024;3741.95;3741.95;3741.26;3741.26;0.06579872952126956
03/28/2024;3757.93;3824.51;3725.91;3812.47;0.004261407964533767
03/27/2024;3761.88;3763.27;3761.43;3761.43;0.0010505585548818228
03/26/2024;3798.12;3798.63;3797.59;3798.63;0.009587375024129383
03/25/2024;3792.11;3792.21;3791.93;3791.93;-0.0015836150567262721
03/22/2024;3404.98;3645.17;3395.52;3513.73;-0.10768352654175678
03/21/2024;3601.15;3602.08;3601.06;3601.06;0.05601417302589507
03/20/2024;3675.03;3675.03;3673.55;3673.55;0.02030805700179141
03/19/2024;3395.79;3398.0;3395.79;3395.98;-0.07902486681553071
03/18/2024;3685.81;3685.81;3681.32;3682.17;0.08195388244606186
03/15/2024;3762.06;3875.4;3700.76;3735.74;0.020476368187654637
03/14/2024;3973.25;3973.25;3967.98;3967.98;0.054617719879819206
03/13/2024;4042.11;4042.11;4039.58;4039.58;0.01718243326670759
3/12/2024;3963.99;3963.99;3963.51;3963.65;-0.019515739101278965
3/11/2024;4025.04;4025.04;4024.59;4024.88;0.01528375494912443
3/08/2024;3828.08;3922.88;3718.66;3829.49;-0.05017147669542247
3/07/2024;3788.14;3788.93;3788.11;3788.93;-0.01048823855573313
3/06/2024;3714.71;3714.71;3713.0;3713.0;-0.01957452024662733
3/05/2024;3522.61;3527.09;3522.61;3527.09;-0.0530984210872922
3/04/2024;3754.92;3755.42;3754.92;3754.98;0.06386478793811083
3/01/2024;3467.32;3492.26;3369.62;3459.32;-0.07968501880134654
02/29/2024;3404.86;3406.77;3404.86;3406.77;-0.018178138510718225
02/28/2024;3400.51;3400.51;3399.1;3399.92;-0.0012784023770751843
02/27/2024;3190.43;3191.58;3190.43;3191.58;-0.06376971642243959
02/26/2024;3085.84;3085.84;3085.77;3085.77;-0.033331798405135706
02/23/2024;2853.44;2898.64;2839.34;2865.06;-0.07829862158128782
02/22/2024;2891.36;2891.36;2891.07;2891.07;0.013201695703339178
02/21/2024;2886.73;2887.13;2886.36;2887.13;-0.0016026060483494422
02/20/2024;2927.5;2928.5;2927.5;2928.5;0.014024442870367852
02/16/2024;2908.42;2925.38;2881.76;2889.14;-0.006538838086414167
02/15/2024;2887.36;2887.9;2887.36;2887.9;-0.007267388579322375
02/14/2024;2865.31;2865.96;2865.13;2865.13;-0.007666043067477118
02/13/2024;2718.65;2718.74;2718.18;2718.18;-0.052541113187319854
2/12/2024;2757.38;2758.34;2757.38;2758.34;0.01414551995034001
2/09/2024;2594.76;2639.62;2498.58;2609.5;-0.06078692672787473
2/08/2024;2500.23;2500.29;2500.23;2500.25;-0.037111299149252416
2/07/2024;2475.77;2476.61;2475.77;2476.03;-0.00983126889567649
2/06/2024;2402.08;2402.11;2402.08;2402.08;-0.030216430064880437
2/05/2024;2360.74;2360.87;2360.73;2360.87;-0.01735989947175553
2/02/2024;2378.72;2396.74;2350.64;2352.82;0.007587398672801245
2/01/2024;2384.15;2384.15;2383.99;2383.99;0.0022801388039407292
01/31/2024;2316.7;2316.77;2316.6;2316.77;-0.028698907392557947
01/30/2024;2371.86;2371.86;2371.33;2371.5;0.0235306981769023
01/29/2024;2391.66;2392.05;2391.66;2392.01;0.008313228046055561
01/26/2024;2315.09;2327.24;2218.44;2269.71;-0.03253912184488453
01/25/2024;2222.11;2222.11;2221.78;2221.78;-0.04099136872975588
01/24/2024;2233.47;2233.54;2233.47;2233.52;0.005099234943779438
01/23/2024;2227.75;2227.95;2226.13;2226.13;-0.0025643223756909085
01/22/2024;2250.96;2250.96;2250.35;2250.35;0.010364684375963515
01/19/2024;2374.43;2395.67;2295.18;2358.09;0.05340061679533988
01/18/2024;2341.92;2341.92;2340.51;2341.38;-0.01378630292849594
01/17/2024;2422.3;2422.3;2421.93;2421.93;0.0337463962815494
01/16/2024;2464.36;2464.61;2464.29;2464.61;0.017214636860193377
1/12/2024;2414.93;2458.21;2396.75;2399.23;-0.020261837718040864
1/11/2024;2567.08;2567.08;2566.69;2566.71;0.06109876500998418
1/10/2024;2604.38;2604.38;2603.75;2603.75;0.014425576851964349
1/09/2024;2493.84;2493.84;2492.86;2492.86;-0.04337095180878632
1/08/2024;2507.65;2507.65;2507.25;2507.25;0.005522368372797346
1/05/2024;2405.24;2412.05;2329.49;2393.82;-0.041696368924545174
1/04/2024;2396.23;2396.23;2393.1;2393.1;-0.0037530217102737197
1/03/2024;2333.38;2333.52;2332.64;2332.64;-0.026578808781136113
1/02/2024;2478.51;2478.51;2478.4;2478.45;0.06033971298155216
12/29/2023;2420.93;2421.05;2330.22;2351.9;-0.023505809302881823
12/28/2023;2360.22;2360.42;2359.06;2359.06;-0.0253969288341209
12/27/2023;2436.38;2436.38;2435.43;2436.23;0.03175849608204
12/26/2023;2322.32;2322.32;2321.17;2321.17;-0.04794664510249375
12/22/2023;2389.5;2403.33;2352.91;2362.39;0.028517453024773688
12/21/2023;2392.55;2392.55;2390.75;2390.75;0.0012756037321113038
12/20/2023;2346.36;2346.5;2344.75;2344.75;-0.019494551624140308
12/19/2023;2304.54;2304.54;2304.24;2304.34;-0.017984100771931494
12/18/2023;2338.29;2338.29;2337.88;2337.88;0.01453880262473723
12/15/2023;2303.86;2370.0;2291.87;2320.99;-0.014833915898296395
12/14/2023;2369.14;2369.14;2368.88;2369.03;0.027941042997212718
12/13/2023;2345.52;2345.69;2345.48;2345.69;-0.010019894379215865
12/12/2023;2250.29;2255.36;2250.29;2255.36;-0.04144802891679453
12/11/2023;2296.72;2297.67;2296.72;2297.67;0.02042292134902893
12/08/2023;2433.44;2457.6;2383.7;2404.44;0.05782387599313407
12/07/2023;2400.18;2400.44;2400.18;2400.2;-0.013762159600381109
12/06/2023;2382.73;2383.08;2382.73;2383.08;-0.00729684540395384
12/05/2023;2402.82;2403.32;2402.45;2402.45;0.008396158444082017
12/04/2023;2295.58;2295.77;2294.96;2294.96;-0.04565751268677017
12/01/2023;2137.9;2152.85;2098.78;2119.5;-0.07116149607067324
11/30/2023;2099.34;2100.11;2099.34;2100.11;-0.018201029207239032
11/29/2023;2083.16;2083.16;2082.68;2082.68;-0.007737037998097816
11/28/2023;2102.36;2102.6;2101.94;2102.6;0.009174551633081405
11/27/2023;2058.91;2059.03;2058.81;2059.03;-0.020883806700747645
11/24/2023;2094.11;2138.31;2075.19;2107.23;0.016951925558485882
11/22/2023;2076.29;2095.56;2052.78;2083.47;-0.008545994847208744
11/21/2023;1996.64;1996.64;1995.71;1995.71;-0.039116879485092154
11/20/2023;2072.78;2092.9;2040.95;2056.79;0.03742493365755315
11/17/2023;2013.76;2029.43;1974.29;2004.17;-0.028887080078528596
11/16/2023;2013.17;2013.37;2013.17;2013.36;-0.000293027196510336
11/15/2023;2089.05;2089.09;2089.03;2089.09;0.03699882302515221
11/14/2023;1982.72;1982.72;1982.61;1982.69;-0.052239777818816314
11/13/2023;2036.01;2036.01;2035.59;2035.59;0.026522370901312653
11/10/2023;2084.1;2092.96;2043.86;2072.41;0.023345097117237677
11/09/2023;2061.66;2062.49;2061.66;2062.49;-0.010825623843443946
11/08/2023;1974.71;1975.04;1974.55;1974.55;-0.0430899314126957
11/07/2023;1950.56;1950.56;1950.4;1950.4;-0.01230504129396909
11/06/2023;1931.09;1931.6;1931.09;1931.6;-0.010031900499297183
11/03/2023;1896.94;1904.31;1864.6;1880.97;-0.017842548770445957
11/02/2023;1893.86;1894.68;1893.86;1894.68;-0.0016249871677481084
11/01/2023;1941.77;1941.81;1941.63;1941.81;0.02498285385449229
10/31/2023;1893.08;1893.18;1892.83;1892.83;-0.025394795956046826
10/30/2023;1889.13;1889.13;1888.99;1889.03;-0.0020887266630256886
10/27/2023;1852.39;1872.27;1826.52;1868.76;-0.01963970842481216
10/26/2023;1869.35;1869.35;1868.37;1868.37;0.00911407965114005
10/25/2023;1884.82;1884.82;1884.53;1884.81;0.008241548765309522
10/24/2023;1851.27;1852.67;1851.27;1852.67;-0.017960435571609906
10/23/2023;1832.62;1832.62;1831.61;1831.61;-0.010125253106939089
10/20/2023;1635.85;1641.04;1622.33;1631.85;-0.1135840900102393
10/19/2023;1586.77;1586.82;1586.77;1586.82;-0.030462043430446836
10/18/2023;1572.65;1572.69;1572.57;1572.57;-0.008938408954706874
10/17/2023;1576.55;1576.56;1576.53;1576.53;0.0024768207759164177
10/16/2023;1582.93;1582.97;1582.93;1582.97;0.004038644759154937
10/13/2023;1520.35;1527.96;1500.46;1514.16;-0.040336988575806774
10/12/2023;1508.17;1508.28;1508.17;1508.22;-0.00804357618211775
10/11/2023;1514.09;1514.09;1514.05;1514.07;0.003917603099327983
10/10/2023;1538.11;1538.55;1538.11;1538.41;0.01573979155555371
10/09/2023;1550.45;1550.6;1550.45;1550.6;0.007990821394003299
10/06/2023;1590.99;1598.58;1543.35;1555.7;0.02581125260441923
10/05/2023;1555.52;1555.57;1555.48;1555.57;-0.022546569105820716
10/04/2023;1575.08;1575.08;1574.55;1574.55;0.012496169763482608
10/03/2023;1561.55;1562.16;1561.28;1561.28;-0.008627146916969513
10/02/2023;1573.49;1573.67;1573.24;1573.24;0.007617164521686193
09/29/2023;1548.05;1567.08;1539.15;1554.89;-0.016300007855640994
09/28/2023;1553.79;1553.79;1553.25;1553.27;0.0037010332912335905
09/27/2023;1515.9;1515.9;1515.07;1515.07;-0.024687785694909897
09/26/2023;1500.49;1500.66;1500.48;1500.66;-0.010217600552943336
09/25/2023;1501.72;1501.8;1501.72;1501.8;0.0008193964238475026
09/22/2023;1514.0;1520.1;1509.52;1515.75;0.008144037160517273
09/21/2023;1508.08;1508.15;1508.05;1508.05;-0.003917836438737342
09/20/2023;1542.69;1542.69;1542.53;1542.53;0.022690327296528427
09/19/2023;1552.49;1552.49;1552.23;1552.23;0.006332447707871487
09/18/2023;1529.39;1529.39;1529.06;1529.1;-0.014991130486142555
09/15/2023;1522.47;1529.18;1505.36;1513.5;-0.004534947120494308
09/14/2023;1520.37;1520.46;1520.09;1520.09;-0.0013802896855635272
09/13/2023;1502.96;1503.13;1502.96;1503.13;-0.011517229311812552
9/12/2023;1487.26;1487.33;1487.26;1487.31;-0.01050099609450396
9/11/2023;1445.52;1445.52;1445.38;1445.38;-0.02846638246096427
9/08/2023;1500.53;1501.26;1490.02;1496.74;0.03734926061253716
9/07/2023;1518.64;1518.71;1518.64;1518.69;0.01199681846617387
9/06/2023;1492.67;1492.74;1492.67;1492.71;-0.017248734854394886
9/05/2023;1494.74;1494.74;1494.65;1494.65;0.001385816028790045
9/01/2023;1488.22;1509.76;1484.37;1501.42;-0.004371503729933441
08/31/2023;1509.21;1509.25;1509.09;1509.25;0.014005560168489483
08/30/2023;1572.25;1572.84;1572.25;1572.84;0.040921379328375064
08/29/2023;1594.78;1616.54;1501.26;1505.82;0.014228081247489487
08/28/2023;1512.05;1512.05;1511.96;1511.96;-0.05326944969531528
08/25/2023;1509.71;1525.73;1495.84;1513.03;-0.0015487665914844617
08/24/2023;1515.85;1516.07;1515.85;1516.06;0.004058758331646563
08/23/2023;1536.52;1536.57;1536.52;1536.57;0.013543781366035363
08/22/2023;1506.75;1507.31;1506.75;1507.19;-0.01956510571883076
08/21/2023;1517.18;1517.22;1517.18;1517.2;0.006898335187009073
08/18/2023;1513.52;1550.45;1492.65;1529.02;-0.002415284771998624
08/17/2023;1549.71;1549.71;1549.36;1549.71;0.023629752856150023
08/16/2023;1661.23;1661.49;1661.23;1661.49;0.06949047519350696
08/15/2023;1688.08;1688.11;1688.08;1688.11;0.01603349656998029
08/14/2023;1703.04;1703.04;1703.02;1703.02;0.008823100951468401
